Date,Name,Benchmark,Ccy,value,Portfolio,LookbackPeriod,Measure
31/7/2018,Fund_1,Bcmk_1,USD,1.0749766,Benchmark,3Y,Skew
30/6/2018,Fund_1,Bcmk_1,USD,2.592857334,Benchmark,3Y,Skew
31/5/2018,Fund_1,Bcmk_1,USD,1.371365352,Benchmark,3Y,Skew
30/4/2018,Fund_1,Bcmk_1,USD,2.34558052,Benchmark,3Y,Skew
31/3/2018,Fund_1,Bcmk_1,USD,1.302599427,Benchmark,3Y,Skew
28/2/2018,Fund_1,Bcmk_1,USD,1.86443413,Benchmark,3Y,Skew
31/1/2018,Fund_1,Bcmk_1,USD,0.783888777,Benchmark,3Y,Skew
31/12/2017,Fund_1,Bcmk_1,USD,0.848795406,Benchmark,3Y,Skew
30/11/2017,Fund_1,Bcmk_1,USD,0.305806414,Benchmark,3Y,Skew
31/10/2017,Fund_1,Bcmk_1,USD,0.382298836,Benchmark,3Y,Skew
30/9/2017,Fund_1,Bcmk_1,USD,2.874067316,Benchmark,3Y,Skew
31/8/2017,Fund_1,Bcmk_1,USD,0.89003558,Benchmark,3Y,Skew
31/7/2017,Fund_1,Bcmk_1,USD,1.270639438,Benchmark,3Y,Skew
30/6/2017,Fund_1,Bcmk_1,USD,1.847227633,Benchmark,3Y,Skew
31/5/2017,Fund_1,Bcmk_1,USD,0.597285741,Benchmark,3Y,Skew
30/4/2022,Fund_1,Bcmk_1,USD,1.964176193,Portfolio,1M,Kurtosis
31/3/2022,Fund_1,Bcmk_1,USD,2.802830108,Portfolio,1M,Kurtosis
28/2/2022,Fund_1,Bcmk_1,USD,0.170058012,Portfolio,1M,Kurtosis
31/1/2022,Fund_1,Bcmk_1,USD,2.350094471,Portfolio,1M,Kurtosis
31/12/2021,Fund_1,Bcmk_1,USD,0.941490552,Portfolio,1M,Kurtosis
30/11/2021,Fund_1,Bcmk_1,USD,0.031126129,Portfolio,1M,Kurtosis
31/10/2021,Fund_1,Bcmk_1,USD,2.061260083,Portfolio,1M,Kurtosis
30/9/2021,Fund_1,Bcmk_1,USD,0.845360188,Portfolio,1M,Kurtosis
31/8/2021,Fund_1,Bcmk_1,USD,1.598473973,Portfolio,1M,Kurtosis
31/7/2021,Fund_1,Bcmk_1,USD,0.377044077,Portfolio,1M,Kurtosis
30/6/2021,Fund_1,Bcmk_1,USD,1.025936786,Portfolio,1M,Kurtosis
31/5/2021,Fund_1,Bcmk_1,USD,0.2358561,Portfolio,1M,Kurtosis
30/4/2021,Fund_1,Bcmk_1,USD,2.614173079,Portfolio,1M,Kurtosis
31/3/2021,Fund_1,Bcmk_1,USD,1.825159826,Portfolio,1M,Kurtosis
28/2/2021,Fund_1,Bcmk_1,USD,0.125647561,Portfolio,1M,Kurtosis
31/1/2021,Fund_1,Bcmk_1,USD,0.128005281,Portfolio,1M,Kurtosis
31/12/2020,Fund_1,Bcmk_1,USD,0.946605853,Portfolio,1M,Kurtosis
30/11/2020,Fund_1,Bcmk_1,USD,0.322507555,Portfolio,1M,Kurtosis
31/10/2020,Fund_1,Bcmk_1,USD,1.546350592,Portfolio,1M,Kurtosis
30/9/2020,Fund_1,Bcmk_1,USD,2.320880224,Portfolio,1M,Kurtosis
31/8/2020,Fund_1,Bcmk_1,USD,0.398983676,Portfolio,1M,Kurtosis
31/7/2020,Fund_1,Bcmk_1,USD,0.061634477,Portfolio,1M,Kurtosis
30/6/2020,Fund_1,Bcmk_1,USD,1.282709617,Portfolio,1M,Kurtosis
31/5/2020,Fund_1,Bcmk_1,USD,2.968922805,Portfolio,1M,Kurtosis
30/4/2020,Fund_1,Bcmk_1,USD,0.150030911,Portfolio,1M,Kurtosis
31/3/2020,Fund_1,Bcmk_1,USD,1.045873903,Portfolio,1M,Kurtosis
29/2/2020,Fund_1,Bcmk_1,USD,1.093612841,Portfolio,1M,Kurtosis
31/1/2020,Fund_1,Bcmk_1,USD,1.735394374,Portfolio,1M,Kurtosis
31/12/2019,Fund_1,Bcmk_1,USD,1.384122735,Portfolio,1M,Kurtosis
30/11/2019,Fund_1,Bcmk_1,USD,2.8806724,Portfolio,1M,Kurtosis
31/10/2019,Fund_1,Bcmk_1,USD,2.938069519,Portfolio,1M,Kurtosis
30/9/2019,Fund_1,Bcmk_1,USD,1.980408532,Portfolio,1M,Kurtosis
31/8/2019,Fund_1,Bcmk_1,USD,0.186248852,Portfolio,1M,Kurtosis
31/7/2019,Fund_1,Bcmk_1,USD,1.931269814,Portfolio,1M,Kurtosis
30/6/2019,Fund_1,Bcmk_1,USD,2.222966289,Portfolio,1M,Kurtosis
31/5/2019,Fund_1,Bcmk_1,USD,1.694646634,Portfolio,1M,Kurtosis
30/4/2019,Fund_1,Bcmk_1,USD,1.121180172,Portfolio,1M,Kurtosis
31/3/2019,Fund_1,Bcmk_1,USD,1.785246713,Portfolio,1M,Kurtosis
28/2/2019,Fund_1,Bcmk_1,USD,2.495542625,Portfolio,1M,Kurtosis
31/1/2019,Fund_1,Bcmk_1,USD,0.665776596,Portfolio,1M,Kurtosis
31/12/2018,Fund_1,Bcmk_1,USD,1.763537913,Portfolio,1M,Kurtosis
30/11/2018,Fund_1,Bcmk_1,USD,1.187453089,Portfolio,1M,Kurtosis
31/10/2018,Fund_1,Bcmk_1,USD,2.37888784,Portfolio,1M,Kurtosis
30/9/2018,Fund_1,Bcmk_1,USD,1.172202976,Portfolio,1M,Kurtosis
31/8/2018,Fund_1,Bcmk_1,USD,1.798710559,Portfolio,1M,Kurtosis
31/7/2018,Fund_1,Bcmk_1,USD,0.227398504,Portfolio,1M,Kurtosis
30/6/2018,Fund_1,Bcmk_1,USD,1.688280612,Portfolio,1M,Kurtosis
31/5/2018,Fund_1,Bcmk_1,USD,2.900315769,Portfolio,1M,Kurtosis
30/4/2018,Fund_1,Bcmk_1,USD,1.596057362,Portfolio,1M,Kurtosis
31/3/2018,Fund_1,Bcmk_1,USD,2.328464666,Portfolio,1M,Kurtosis
28/2/2018,Fund_1,Bcmk_1,USD,2.215701864,Portfolio,1M,Kurtosis
31/1/2018,Fund_1,Bcmk_1,USD,2.043549346,Portfolio,1M,Kurtosis
31/12/2017,Fund_1,Bcmk_1,USD,2.643008744,Portfolio,1M,Kurtosis
30/11/2017,Fund_1,Bcmk_1,USD,1.712107486,Portfolio,1M,Kurtosis
31/10/2017,Fund_1,Bcmk_1,USD,1.080595027,Portfolio,1M,Kurtosis
30/9/2017,Fund_1,Bcmk_1,USD,2.647600162,Portfolio,1M,Kurtosis
31/8/2017,Fund_1,Bcmk_1,USD,0.014600521,Portfolio,1M,Kurtosis
31/7/2017,Fund_1,Bcmk_1,USD,1.392744142,Portfolio,1M,Kurtosis
30/6/2017,Fund_1,Bcmk_1,USD,2.53845999,Portfolio,1M,Kurtosis
31/5/2017,Fund_1,Bcmk_1,USD,0.932463869,Portfolio,1M,Kurtosis
30/4/2022,Fund_1,Bcmk_1,USD,1.226277399,Benchmark,1M,Kurtosis
31/3/2022,Fund_1,Bcmk_1,USD,2.512292517,Benchmark,1M,Kurtosis
28/2/2022,Fund_1,Bcmk_1,USD,1.312898991,Benchmark,1M,Kurtosis
31/1/2022,Fund_1,Bcmk_1,USD,2.668442641,Benchmark,1M,Kurtosis
31/12/2021,Fund_1,Bcmk_1,USD,2.412464684,Benchmark,1M,Kurtosis
30/11/2021,Fund_1,Bcmk_1,USD,2.832943702,Benchmark,1M,Kurtosis
31/10/2021,Fund_1,Bcmk_1,USD,1.055547888,Benchmark,1M,Kurtosis
30/9/2021,Fund_1,Bcmk_1,USD,1.357157732,Benchmark,1M,Kurtosis
31/8/2021,Fund_1,Bcmk_1,USD,0.229466146,Benchmark,1M,Kurtosis
31/7/2021,Fund_1,Bcmk_1,USD,0.895461439,Benchmark,1M,Kurtosis
30/6/2021,Fund_1,Bcmk_1,USD,0.560888736,Benchmark,1M,Kurtosis
31/5/2021,Fund_1,Bcmk_1,USD,0.455360528,Benchmark,1M,Kurtosis
30/4/2021,Fund_1,Bcmk_1,USD,2.879180836,Benchmark,1M,Kurtosis
31/3/2021,Fund_1,Bcmk_1,USD,0.754333672,Benchmark,1M,Kurtosis
28/2/2021,Fund_1,Bcmk_1,USD,2.060701426,Benchmark,1M,Kurtosis
31/1/2021,Fund_1,Bcmk_1,USD,1.974569043,Benchmark,1M,Kurtosis
31/12/2020,Fund_1,Bcmk_1,USD,2.640689541,Benchmark,1M,Kurtosis
30/11/2020,Fund_1,Bcmk_1,USD,1.204684553,Benchmark,1M,Kurtosis
31/10/2020,Fund_1,Bcmk_1,USD,1.178532687,Benchmark,1M,Kurtosis
30/9/2020,Fund_1,Bcmk_1,USD,2.695791752,Benchmark,1M,Kurtosis
31/8/2020,Fund_1,Bcmk_1,USD,2.841836888,Benchmark,1M,Kurtosis
31/7/2020,Fund_1,Bcmk_1,USD,0.258472451,Benchmark,1M,Kurtosis
30/6/2020,Fund_1,Bcmk_1,USD,1.099336205,Benchmark,1M,Kurtosis
31/5/2020,Fund_1,Bcmk_1,USD,0.950246039,Benchmark,1M,Kurtosis
30/4/2020,Fund_1,Bcmk_1,USD,2.19652805,Benchmark,1M,Kurtosis
31/3/2020,Fund_1,Bcmk_1,USD,0.32098277,Benchmark,1M,Kurtosis
29/2/2020,Fund_1,Bcmk_1,USD,0.262542297,Benchmark,1M,Kurtosis
31/1/2020,Fund_1,Bcmk_1,USD,0.64222289,Benchmark,1M,Kurtosis
31/12/2019,Fund_1,Bcmk_1,USD,0.795628334,Benchmark,1M,Kurtosis
30/11/2019,Fund_1,Bcmk_1,USD,2.094815293,Benchmark,1M,Kurtosis
31/10/2019,Fund_1,Bcmk_1,USD,0.223006764,Benchmark,1M,Kurtosis
30/9/2019,Fund_1,Bcmk_1,USD,1.43823473,Benchmark,1M,Kurtosis
31/8/2019,Fund_1,Bcmk_1,USD,2.713132246,Benchmark,1M,Kurtosis
31/7/2019,Fund_1,Bcmk_1,USD,1.949248909,Benchmark,1M,Kurtosis
30/6/2019,Fund_1,Bcmk_1,USD,1.66487613,Benchmark,1M,Kurtosis
31/5/2019,Fund_1,Bcmk_1,USD,0.846107132,Benchmark,1M,Kurtosis
30/4/2019,Fund_1,Bcmk_1,USD,2.111035168,Benchmark,1M,Kurtosis
31/3/2019,Fund_1,Bcmk_1,USD,1.063754021,Benchmark,1M,Kurtosis
28/2/2019,Fund_1,Bcmk_1,USD,1.802728427,Benchmark,1M,Kurtosis
31/1/2019,Fund_1,Bcmk_1,USD,2.235218938,Benchmark,1M,Kurtosis
31/12/2018,Fund_1,Bcmk_1,USD,1.45222287,Benchmark,1M,Kurtosis
30/11/2018,Fund_1,Bcmk_1,USD,0.219531906,Benchmark,1M,Kurtosis
31/10/2018,Fund_1,Bcmk_1,USD,2.386491202,Benchmark,1M,Kurtosis
30/9/2018,Fund_1,Bcmk_1,USD,2.853502896,Benchmark,1M,Kurtosis
31/8/2018,Fund_1,Bcmk_1,USD,1.464092158,Benchmark,1M,Kurtosis
31/7/2018,Fund_1,Bcmk_1,USD,0.343498495,Benchmark,1M,Kurtosis
30/6/2018,Fund_1,Bcmk_1,USD,2.774191413,Benchmark,1M,Kurtosis
31/5/2018,Fund_1,Bcmk_1,USD,2.410307251,Benchmark,1M,Kurtosis
30/4/2018,Fund_1,Bcmk_1,USD,0.986486637,Benchmark,1M,Kurtosis
31/3/2018,Fund_1,Bcmk_1,USD,2.694416974,Benchmark,1M,Kurtosis
28/2/2018,Fund_1,Bcmk_1,USD,2.949682689,Benchmark,1M,Kurtosis
31/1/2018,Fund_1,Bcmk_1,USD,0.12417367,Benchmark,1M,Kurtosis
31/12/2017,Fund_1,Bcmk_1,USD,2.058957402,Benchmark,1M,Kurtosis
30/11/2017,Fund_1,Bcmk_1,USD,2.144612394,Benchmark,1M,Kurtosis
31/10/2017,Fund_1,Bcmk_1,USD,1.036839763,Benchmark,1M,Kurtosis
30/9/2017,Fund_1,Bcmk_1,USD,0.379860764,Benchmark,1M,Kurtosis
31/8/2017,Fund_1,Bcmk_1,USD,1.766350671,Benchmark,1M,Kurtosis
31/7/2017,Fund_1,Bcmk_1,USD,0.798626005,Benchmark,1M,Kurtosis
30/6/2017,Fund_1,Bcmk_1,USD,0.421836677,Benchmark,1M,Kurtosis
31/5/2017,Fund_1,Bcmk_1,USD,1.693528974,Benchmark,1M,Kurtosis
30/4/2022,Fund_1,Bcmk_1,USD,1.162300845,Portfolio,3M,Kurtosis
31/3/2022,Fund_1,Bcmk_1,USD,0.157747072,Portfolio,3M,Kurtosis
28/2/2022,Fund_1,Bcmk_1,USD,2.259861044,Portfolio,3M,Kurtosis
31/1/2022,Fund_1,Bcmk_1,USD,0.339502593,Portfolio,3M,Kurtosis
31/12/2021,Fund_1,Bcmk_1,USD,1.063014626,Portfolio,3M,Kurtosis
30/11/2021,Fund_1,Bcmk_1,USD,2.821489991,Portfolio,3M,Kurtosis
31/10/2021,Fund_1,Bcmk_1,USD,2.847093198,Portfolio,3M,Kurtosis
30/9/2021,Fund_1,Bcmk_1,USD,1.399739704,Portfolio,3M,Kurtosis
31/8/2021,Fund_1,Bcmk_1,USD,2.395602838,Portfolio,3M,Kurtosis
31/7/2021,Fund_1,Bcmk_1,USD,2.190115549,Portfolio,3M,Kurtosis
30/6/2021,Fund_1,Bcmk_1,USD,0.132464257,Portfolio,3M,Kurtosis
31/5/2021,Fund_1,Bcmk_1,USD,1.483752924,Portfolio,3M,Kurtosis
30/4/2021,Fund_1,Bcmk_1,USD,0.056705361,Portfolio,3M,Kurtosis
31/3/2021,Fund_1,Bcmk_1,USD,1.97323508,Portfolio,3M,Kurtosis
28/2/2021,Fund_1,Bcmk_1,USD,1.300124556,Portfolio,3M,Kurtosis
31/1/2021,Fund_1,Bcmk_1,USD,2.862485581,Portfolio,3M,Kurtosis
31/12/2020,Fund_1,Bcmk_1,USD,0.801062579,Portfolio,3M,Kurtosis
30/11/2020,Fund_1,Bcmk_1,USD,2.174539117,Portfolio,3M,Kurtosis
31/10/2020,Fund_1,Bcmk_1,USD,0.173943426,Portfolio,3M,Kurtosis
30/9/2020,Fund_1,Bcmk_1,USD,0.359142161,Portfolio,3M,Kurtosis
31/8/2020,Fund_1,Bcmk_1,USD,2.233690029,Portfolio,3M,Kurtosis
31/7/2020,Fund_1,Bcmk_1,USD,0.902296568,Portfolio,3M,Kurtosis
30/6/2020,Fund_1,Bcmk_1,USD,1.120884564,Portfolio,3M,Kurtosis
31/5/2020,Fund_1,Bcmk_1,USD,0.957403226,Portfolio,3M,Kurtosis
30/4/2020,Fund_1,Bcmk_1,USD,2.273956343,Portfolio,3M,Kurtosis
31/3/2020,Fund_1,Bcmk_1,USD,1.22607715,Portfolio,3M,Kurtosis
29/2/2020,Fund_1,Bcmk_1,USD,0.897354761,Portfolio,3M,Kurtosis
31/1/2020,Fund_1,Bcmk_1,USD,0.734763818,Portfolio,3M,Kurtosis
31/12/2019,Fund_1,Bcmk_1,USD,1.787351035,Portfolio,3M,Kurtosis
30/11/2019,Fund_1,Bcmk_1,USD,0.034823105,Portfolio,3M,Kurtosis
31/10/2019,Fund_1,Bcmk_1,USD,1.534846481,Portfolio,3M,Kurtosis
30/9/2019,Fund_1,Bcmk_1,USD,0.175674236,Portfolio,3M,Kurtosis
31/8/2019,Fund_1,Bcmk_1,USD,1.42157637,Portfolio,3M,Kurtosis
31/7/2019,Fund_1,Bcmk_1,USD,0.185125766,Portfolio,3M,Kurtosis
30/6/2019,Fund_1,Bcmk_1,USD,0.888740012,Portfolio,3M,Kurtosis
31/5/2019,Fund_1,Bcmk_1,USD,1.625163091,Portfolio,3M,Kurtosis
30/4/2019,Fund_1,Bcmk_1,USD,1.454501553,Portfolio,3M,Kurtosis
31/3/2019,Fund_1,Bcmk_1,USD,2.104352711,Portfolio,3M,Kurtosis
28/2/2019,Fund_1,Bcmk_1,USD,0.485324188,Portfolio,3M,Kurtosis
31/1/2019,Fund_1,Bcmk_1,USD,1.92070914,Portfolio,3M,Kurtosis
31/12/2018,Fund_1,Bcmk_1,USD,1.823587454,Portfolio,3M,Kurtosis
30/11/2018,Fund_1,Bcmk_1,USD,2.758408718,Portfolio,3M,Kurtosis
31/10/2018,Fund_1,Bcmk_1,USD,2.813595433,Portfolio,3M,Kurtosis
30/9/2018,Fund_1,Bcmk_1,USD,0.324603902,Portfolio,3M,Kurtosis
31/8/2018,Fund_1,Bcmk_1,USD,1.592657627,Portfolio,3M,Kurtosis
31/7/2018,Fund_1,Bcmk_1,USD,2.732968389,Portfolio,3M,Kurtosis
30/6/2018,Fund_1,Bcmk_1,USD,0.205552671,Portfolio,3M,Kurtosis
31/5/2018,Fund_1,Bcmk_1,USD,0.928980004,Portfolio,3M,Kurtosis
30/4/2018,Fund_1,Bcmk_1,USD,1.824845654,Portfolio,3M,Kurtosis
31/3/2018,Fund_1,Bcmk_1,USD,2.008961976,Portfolio,3M,Kurtosis
28/2/2018,Fund_1,Bcmk_1,USD,1.692657979,Portfolio,3M,Kurtosis
31/1/2018,Fund_1,Bcmk_1,USD,1.486711495,Portfolio,3M,Kurtosis
31/12/2017,Fund_1,Bcmk_1,USD,0.011006077,Portfolio,3M,Kurtosis
30/11/2017,Fund_1,Bcmk_1,USD,2.213810189,Portfolio,3M,Kurtosis
31/10/2017,Fund_1,Bcmk_1,USD,0.64332966,Portfolio,3M,Kurtosis
30/9/2017,Fund_1,Bcmk_1,USD,0.205291251,Portfolio,3M,Kurtosis
31/8/2017,Fund_1,Bcmk_1,USD,1.428376424,Portfolio,3M,Kurtosis
31/7/2017,Fund_1,Bcmk_1,USD,0.046136395,Portfolio,3M,Kurtosis
30/6/2017,Fund_1,Bcmk_1,USD,1.431004757,Portfolio,3M,Kurtosis
31/5/2017,Fund_1,Bcmk_1,USD,1.759425572,Portfolio,3M,Kurtosis
30/4/2022,Fund_1,Bcmk_1,USD,2.217727981,Benchmark,3M,Kurtosis
31/3/2022,Fund_1,Bcmk_1,USD,0.124951018,Benchmark,3M,Kurtosis
28/2/2022,Fund_1,Bcmk_1,USD,1.116121017,Benchmark,3M,Kurtosis
31/1/2022,Fund_1,Bcmk_1,USD,1.771380689,Benchmark,3M,Kurtosis
31/12/2021,Fund_1,Bcmk_1,USD,0.148791704,Benchmark,3M,Kurtosis
30/11/2021,Fund_1,Bcmk_1,USD,0.908820194,Benchmark,3M,Kurtosis
31/10/2021,Fund_1,Bcmk_1,USD,1.268712974,Benchmark,3M,Kurtosis
30/9/2021,Fund_1,Bcmk_1,USD,1.932537174,Benchmark,3M,Kurtosis
31/8/2021,Fund_1,Bcmk_1,USD,0.67242457,Benchmark,3M,Kurtosis
31/7/2021,Fund_1,Bcmk_1,USD,1.737050986,Benchmark,3M,Kurtosis
30/6/2021,Fund_1,Bcmk_1,USD,1.455617471,Benchmark,3M,Kurtosis
31/5/2021,Fund_1,Bcmk_1,USD,2.760206665,Benchmark,3M,Kurtosis
30/4/2021,Fund_1,Bcmk_1,USD,0.121984715,Benchmark,3M,Kurtosis
31/3/2021,Fund_1,Bcmk_1,USD,2.043525755,Benchmark,3M,Kurtosis
28/2/2021,Fund_1,Bcmk_1,USD,2.286598931,Benchmark,3M,Kurtosis
31/1/2021,Fund_1,Bcmk_1,USD,1.758571592,Benchmark,3M,Kurtosis
31/12/2020,Fund_1,Bcmk_1,USD,0.046316903,Benchmark,3M,Kurtosis
30/11/2020,Fund_1,Bcmk_1,USD,0.821451312,Benchmark,3M,Kurtosis
31/10/2020,Fund_1,Bcmk_1,USD,2.362543658,Benchmark,3M,Kurtosis
30/9/2020,Fund_1,Bcmk_1,USD,1.480602566,Benchmark,3M,Kurtosis
31/8/2020,Fund_1,Bcmk_1,USD,2.289120103,Benchmark,3M,Kurtosis
31/7/2020,Fund_1,Bcmk_1,USD,2.781983972,Benchmark,3M,Kurtosis
30/6/2020,Fund_1,Bcmk_1,USD,0.37801963,Benchmark,3M,Kurtosis
31/5/2020,Fund_1,Bcmk_1,USD,0.231161782,Benchmark,3M,Kurtosis
30/4/2020,Fund_1,Bcmk_1,USD,1.937015328,Benchmark,3M,Kurtosis
31/3/2020,Fund_1,Bcmk_1,USD,0.858762101,Benchmark,3M,Kurtosis
29/2/2020,Fund_1,Bcmk_1,USD,0.80670864,Benchmark,3M,Kurtosis
31/1/2020,Fund_1,Bcmk_1,USD,1.726463494,Benchmark,3M,Kurtosis
31/12/2019,Fund_1,Bcmk_1,USD,0.088927034,Benchmark,3M,Kurtosis
30/11/2019,Fund_1,Bcmk_1,USD,2.046141704,Benchmark,3M,Kurtosis
31/10/2019,Fund_1,Bcmk_1,USD,1.213012481,Benchmark,3M,Kurtosis
30/9/2019,Fund_1,Bcmk_1,USD,0.515594429,Benchmark,3M,Kurtosis
31/8/2019,Fund_1,Bcmk_1,USD,1.896014168,Benchmark,3M,Kurtosis
31/7/2019,Fund_1,Bcmk_1,USD,2.104017574,Benchmark,3M,Kurtosis
30/6/2019,Fund_1,Bcmk_1,USD,2.986829607,Benchmark,3M,Kurtosis
31/5/2019,Fund_1,Bcmk_1,USD,1.880312733,Benchmark,3M,Kurtosis
30/4/2019,Fund_1,Bcmk_1,USD,2.873547905,Benchmark,3M,Kurtosis
31/3/2019,Fund_1,Bcmk_1,USD,0.359346924,Benchmark,3M,Kurtosis
28/2/2019,Fund_1,Bcmk_1,USD,0.000633665,Benchmark,3M,Kurtosis
31/1/2019,Fund_1,Bcmk_1,USD,1.794696244,Benchmark,3M,Kurtosis
31/12/2018,Fund_1,Bcmk_1,USD,1.986083574,Benchmark,3M,Kurtosis
30/11/2018,Fund_1,Bcmk_1,USD,1.360428137,Benchmark,3M,Kurtosis
31/10/2018,Fund_1,Bcmk_1,USD,1.0982482,Benchmark,3M,Kurtosis
30/9/2018,Fund_1,Bcmk_1,USD,1.105842577,Benchmark,3M,Kurtosis
31/8/2018,Fund_1,Bcmk_1,USD,2.00564234,Benchmark,3M,Kurtosis
31/7/2018,Fund_1,Bcmk_1,USD,0.881982677,Benchmark,3M,Kurtosis
30/6/2018,Fund_1,Bcmk_1,USD,1.876748252,Benchmark,3M,Kurtosis
31/5/2018,Fund_1,Bcmk_1,USD,0.76974669,Benchmark,3M,Kurtosis
30/4/2018,Fund_1,Bcmk_1,USD,2.719360501,Benchmark,3M,Kurtosis
31/3/2018,Fund_1,Bcmk_1,USD,2.916695801,Benchmark,3M,Kurtosis
28/2/2018,Fund_1,Bcmk_1,USD,2.64916677,Benchmark,3M,Kurtosis
31/1/2018,Fund_1,Bcmk_1,USD,2.059676228,Benchmark,3M,Kurtosis
31/12/2017,Fund_1,Bcmk_1,USD,0.623438061,Benchmark,3M,Kurtosis
30/11/2017,Fund_1,Bcmk_1,USD,1.66798176,Benchmark,3M,Kurtosis
31/10/2017,Fund_1,Bcmk_1,USD,0.511959195,Benchmark,3M,Kurtosis
30/9/2017,Fund_1,Bcmk_1,USD,2.423390323,Benchmark,3M,Kurtosis
31/8/2017,Fund_1,Bcmk_1,USD,0.177021787,Benchmark,3M,Kurtosis
31/7/2017,Fund_1,Bcmk_1,USD,0.142728586,Benchmark,3M,Kurtosis
30/6/2017,Fund_1,Bcmk_1,USD,2.385031073,Benchmark,3M,Kurtosis
31/5/2017,Fund_1,Bcmk_1,USD,2.941213461,Benchmark,3M,Kurtosis
30/4/2022,Fund_1,Bcmk_1,USD,0.180826966,Portfolio,1Y,Kurtosis
31/3/2022,Fund_1,Bcmk_1,USD,1.785629752,Portfolio,1Y,Kurtosis
28/2/2022,Fund_1,Bcmk_1,USD,0.647315651,Portfolio,1Y,Kurtosis
31/1/2022,Fund_1,Bcmk_1,USD,1.882699555,Portfolio,1Y,Kurtosis
31/12/2021,Fund_1,Bcmk_1,USD,0.282648012,Portfolio,1Y,Kurtosis
30/11/2021,Fund_1,Bcmk_1,USD,0.411117284,Portfolio,1Y,Kurtosis
31/10/2021,Fund_1,Bcmk_1,USD,0.998848537,Portfolio,1Y,Kurtosis
30/9/2021,Fund_1,Bcmk_1,USD,0.033845823,Portfolio,1Y,Kurtosis
31/8/2021,Fund_1,Bcmk_1,USD,0.762327971,Portfolio,1Y,Kurtosis
31/7/2021,Fund_1,Bcmk_1,USD,2.525110879,Portfolio,1Y,Kurtosis
30/6/2021,Fund_1,Bcmk_1,USD,1.406585316,Portfolio,1Y,Kurtosis
31/5/2021,Fund_1,Bcmk_1,USD,1.171675959,Portfolio,1Y,Kurtosis
30/4/2021,Fund_1,Bcmk_1,USD,1.527990017,Portfolio,1Y,Kurtosis
31/3/2021,Fund_1,Bcmk_1,USD,2.587725761,Portfolio,1Y,Kurtosis
28/2/2021,Fund_1,Bcmk_1,USD,1.998864772,Portfolio,1Y,Kurtosis
31/1/2021,Fund_1,Bcmk_1,USD,0.129774378,Portfolio,1Y,Kurtosis
31/12/2020,Fund_1,Bcmk_1,USD,1.582802685,Portfolio,1Y,Kurtosis
30/11/2020,Fund_1,Bcmk_1,USD,0.14632344,Portfolio,1Y,Kurtosis
31/10/2020,Fund_1,Bcmk_1,USD,2.084456611,Portfolio,1Y,Kurtosis
30/9/2020,Fund_1,Bcmk_1,USD,0.484637788,Portfolio,1Y,Kurtosis
31/8/2020,Fund_1,Bcmk_1,USD,0.525895023,Portfolio,1Y,Kurtosis
31/7/2020,Fund_1,Bcmk_1,USD,0.281338339,Portfolio,1Y,Kurtosis
30/6/2020,Fund_1,Bcmk_1,USD,1.016980858,Portfolio,1Y,Kurtosis
31/5/2020,Fund_1,Bcmk_1,USD,2.043945347,Portfolio,1Y,Kurtosis
30/4/2020,Fund_1,Bcmk_1,USD,2.758356916,Portfolio,1Y,Kurtosis
31/3/2020,Fund_1,Bcmk_1,USD,2.735031952,Portfolio,1Y,Kurtosis
29/2/2020,Fund_1,Bcmk_1,USD,1.957248322,Portfolio,1Y,Kurtosis
31/1/2020,Fund_1,Bcmk_1,USD,0.337850354,Portfolio,1Y,Kurtosis
31/12/2019,Fund_1,Bcmk_1,USD,2.292210935,Portfolio,1Y,Kurtosis
30/11/2019,Fund_1,Bcmk_1,USD,1.428383948,Portfolio,1Y,Kurtosis
31/10/2019,Fund_1,Bcmk_1,USD,1.814784465,Portfolio,1Y,Kurtosis
30/9/2019,Fund_1,Bcmk_1,USD,0.462110477,Portfolio,1Y,Kurtosis
31/8/2019,Fund_1,Bcmk_1,USD,1.840292537,Portfolio,1Y,Kurtosis
31/7/2019,Fund_1,Bcmk_1,USD,0.570195909,Portfolio,1Y,Kurtosis
30/6/2019,Fund_1,Bcmk_1,USD,1.151823572,Portfolio,1Y,Kurtosis
31/5/2019,Fund_1,Bcmk_1,USD,1.79388478,Portfolio,1Y,Kurtosis
30/4/2019,Fund_1,Bcmk_1,USD,2.084656119,Portfolio,1Y,Kurtosis
31/3/2019,Fund_1,Bcmk_1,USD,1.849278923,Portfolio,1Y,Kurtosis
28/2/2019,Fund_1,Bcmk_1,USD,2.025679533,Portfolio,1Y,Kurtosis
31/1/2019,Fund_1,Bcmk_1,USD,1.470571741,Portfolio,1Y,Kurtosis
31/12/2018,Fund_1,Bcmk_1,USD,1.213606922,Portfolio,1Y,Kurtosis
30/11/2018,Fund_1,Bcmk_1,USD,2.105822026,Portfolio,1Y,Kurtosis
31/10/2018,Fund_1,Bcmk_1,USD,0.234723057,Portfolio,1Y,Kurtosis
30/9/2018,Fund_1,Bcmk_1,USD,2.444859496,Portfolio,1Y,Kurtosis
31/8/2018,Fund_1,Bcmk_1,USD,2.282947796,Portfolio,1Y,Kurtosis
31/7/2018,Fund_1,Bcmk_1,USD,1.684735257,Portfolio,1Y,Kurtosis
30/6/2018,Fund_1,Bcmk_1,USD,0.358634926,Portfolio,1Y,Kurtosis
31/5/2018,Fund_1,Bcmk_1,USD,2.363344884,Portfolio,1Y,Kurtosis
